chr,start,end,arm,gc,map,filtered.bases
chr12,24000001,28000000,12p,0.387444,0.976666671095909,139
chr12,28000001,32000000,12p,0.3955785,0.952794565067982,60
chr12,40000001,44000000,12q,0.37437075,0.963726351538774,39
chr12,44000001,48000000,12q,0.3839085,0.962957116426662,0
chr12,48000001,52000000,12q,0.450366,0.971506161626925,114
chr12,52000001,56000000,12q,0.4542605,0.955762374546497,22
chr12,56000001,60000000,12q,0.43291575,0.965908224563616,189
chr12,60000001,64000000,12q,0.36668125,0.959081077558316,36
chr12,64000001,68000000,12q,0.39490825,0.963333888692612,135
chr12,68000001,72000000,12q,0.39160425,0.967316311770215,136
chr12,72000001,76000000,12q,0.35822325,0.9661430935758,512
chr12,76000001,80000000,12q,0.37331625,0.974592202257661,0
chr12,80000001,84000000,12q,0.3620815,0.965361932334934,119
chr12,84000001,88000000,12q,0.34771875,0.96612488175325,101
chr12,88000001,92000000,12q,0.365225,0.975024335259134,37
chr12,92000001,96000000,12q,0.40532675,0.978988363691236,336
chr12,96000001,100000000,12q,0.39457975,0.969817616323402,0
chr12,100000001,104000000,12q,0.39311675,0.971169375689471,129
chr12,104000001,108000000,12q,0.421683,0.972830105711003,110
chr12,108000001,112000000,12q,0.45503475,0.985578143884362,0
chr12,112000001,116000000,12q,0.4521725,0.984223138231051,110
chr12,116000001,120000000,12q,0.439387,0.986309304737548,57
chr12,120000001,124000000,12q,0.466869,0.977988488509432,0
chr12,124000001,128000000,12q,0.44939675,0.984239324544697,2405
chr12,128000001,132000000,12q,0.4533065,0.971498211285077,666
chr13,20000001,24000000,13q,0.41313,0.961845591529198,2801
chr13,24000001,28000000,13q,0.42226825,0.970202077486417,330
chr13,28000001,32000000,13q,0.42194925,0.978310315933508,262
chr13,32000001,36000000,13q,0.385833,0.978390326439449,49
chr13,36000001,40000000,13q,0.37865275,0.976613542693118,0
chr13,40000001,44000000,13q,0.400297,0.966333259968089,20
chr13,44000001,48000000,13q,0.40380875,0.973194470307019,53
chr13,48000001,52000000,13q,0.4002675,0.966459882878638,0
chr13,52000001,56000000,13q,0.38389725,0.946980594038859,66
chr13,56000001,60000000,13q,0.3493165,0.97106714087897,0
chr13,60000001,64000000,13q,0.3570005,0.979105825955654,0
chr13,64000001,68000000,13q,0.34647125,0.972339063030189,0
chr13,68000001,72000000,13q,0.34278625,0.980902600589629,180
chr13,72000001,76000000,13q,0.373743,0.977621220351697,46
chr13,76000001,80000000,13q,0.37606275,0.973537580021777,129
chr13,80000001,84000000,13q,0.356578,0.972654877506713,314
chr13,84000001,88000000,13q,0.333356,0.979323436377599,111
chr13,88000001,92000000,13q,0.350175,0.98161269921695,0
chr13,92000001,96000000,13q,0.37558875,0.975653448289579,127
chr13,96000001,100000000,13q,0.409279,0.975323370660275,0
chr13,100000001,104000000,13q,0.39938725,0.980013836637921,111
chr13,104000001,108000000,13q,0.372927,0.97966743209135,83
chr13,108000001,112000000,13q,0.41120575,0.977878141294086,256
chr14,20000001,24000000,14q,0.4215355,0.930238683494766,204
chr14,24000001,28000000,14q,0.392482,0.955334497317483,0
chr14,28000001,32000000,14q,0.36888275,0.96382737112604,0
chr14,32000001,36000000,14q,0.40055675,0.970257122792923,1021
chr14,36000001,40000000,14q,0.38299125,0.961378971055523,0
chr14,40000001,44000000,14q,0.34895325,0.955753181691643,400
chr14,44000001,48000000,14q,0.36019775,0.95646820229209,126
chr14,48000001,52000000,14q,0.38733925,0.968403586897091,66
chr14,52000001,56000000,14q,0.4025325,0.970398213005108,209
chr14,56000001,60000000,14q,0.39792975,0.968674841932524,140
chr14,60000001,64000000,14q,0.38939425,0.965462698811073,113
chr14,64000001,68000000,14q,0.41273575,0.974771512216778,0
chr14,68000001,72000000,14q,0.427241,0.977599855384595,0
chr14,72000001,76000000,14q,0.44251625,0.977438610239023,98
chr14,76000001,80000000,14q,0.43367075,0.9841134957059,0
chr14,80000001,84000000,14q,0.37407175,0.976647599415957,0
chr14,84000001,88000000,14q,0.3642655,0.973428815714256,0
chr14,88000001,92000000,14q,0.4282505,0.981787139712346,788
chr14,92000001,96000000,14q,0.4510455,0.983305226809541,180
chr14,96000001,100000000,14q,0.43629625,0.989673553261718,0
chr14,100000001,104000000,14q,0.481975,0.98451422975095,0
chr15,20000001,24000000,15q,0.35186825,0.616152857922577,39625
chr15,24000001,28000000,15q,0.41090375,0.958869590754704,621
chr15,28000001,32000000,15q,0.432661,0.788758578781783,644
chr15,32000001,36000000,15q,0.4062025,0.897572005425494,133
chr15,36000001,40000000,15q,0.38162575,0.970856823179138,0
chr15,40000001,44000000,15q,0.44934825,0.965963316907483,0
chr15,44000001,48000000,15q,0.40223,0.955273909995973,1305
chr15,48000001,52000000,15q,0.3944275,0.97322951111099,333
chr15,52000001,56000000,15q,0.39294775,0.967773148622788,20
chr15,56000001,60000000,15q,0.40299775,0.978476172415474,415
chr15,60000001,64000000,15q,0.41527175,0.981956552346637,0
chr15,64000001,68000000,15q,0.44657475,0.982315604710314,42
chr15,68000001,72000000,15q,0.442092,0.980866479707643,0
chr15,72000001,76000000,15q,0.45894625,0.954481589847223,0
chr15,76000001,80000000,15q,0.44490925,0.961999871644685,0
chr15,80000001,84000000,15q,0.4265825,0.868666388082746,56
chr15,84000001,88000000,15q,0.41061575,0.914843999522448,0
chr15,88000001,92000000,15q,0.45232925,0.97376810741311,107
chr15,92000001,96000000,15q,0.41272425,0.978029603715981,351
chr15,96000001,100000000,15q,0.4055335,0.979841402633338,0
chr16,4000001,8000000,16p,0.450443,0.982616321371759,143
chr16,8000001,12000000,16p,0.44673075,0.98132731369951,0
chr16,12000001,16000000,16p,0.44694525,0.883321487247152,308
chr16,16000001,20000000,16p,0.44796475,0.811186403259064,0
chr16,20000001,24000000,16p,0.4396035,0.879435221419521,409
chr16,24000001,28000000,16p,0.43950625,0.98858621889071,71
chr16,28000001,32000000,16p,0.487007,0.81718416368903,252
chr16,40000001,44000000,16q,0,0,0
chr16,44000001,48000000,16q,0.1638195,0.924382230735605,74332
chr16,48000001,52000000,16q,0.445509,0.982535926388083,62
chr16,52000001,56000000,16q,0.4168155,0.978481652520116,825
chr16,56000001,60000000,16q,0.4412275,0.975145827206165,0
chr16,60000001,64000000,16q,0.3646715,0.971648195403382,0
chr16,64000001,68000000,16q,0.43808875,0.982227194278058,0
chr16,68000001,72000000,16q,0.45360925,0.942069897013848,27
chr16,72000001,76000000,16q,0.42865775,0.962284779582053,0
chr16,76000001,80000000,16q,0.40767875,0.989301267108255,0
chr16,80000001,84000000,16q,0.43561975,0.983871627747417,553
chr16,84000001,88000000,16q,0.50655,0.981899370573126,522
chr17,1,4000000,17p,0.481197,0.948188899785077,0
chr17,4000001,8000000,17p,0.4816135,0.976553823955226,189
chr17,8000001,12000000,17p,0.44666975,0.980598894324798,0
chr17,12000001,16000000,17p,0.4129735,0.95097235218312,41
chr17,16000001,20000000,17p,0.4788085,0.872384750210789,8358
chr17,28000001,32000000,17q,0.43377025,0.948815770940545,125
chr17,32000001,36000000,17q,0.44053625,0.930823222750988,391
chr17,36000001,40000000,17q,0.47183075,0.949687082373172,67
chr17,40000001,44000000,17q,0.490088,0.958561452840199,39
chr17,44000001,48000000,17q,0.45300375,0.907196857965632,0
chr17,48000001,52000000,17q,0.414095,0.980376142925554,653
chr17,52000001,56000000,17q,0.41310375,0.980159503839662,134
chr17,56000001,60000000,17q,0.42049175,0.96014504939006,462
chr17,60000001,64000000,17q,0.43064475,0.946835627886548,134
chr17,64000001,68000000,17q,0.42004925,0.975027295097539,0
chr17,68000001,72000000,17q,0.42565375,0.985415982760684,140
chr17,72000001,76000000,17q,0.50786725,0.98269006075226,414
chr17,76000001,80000000,17q,0.52210925,0.978093657046957,0
chr18,4000001,8000000,18p,0.39795,0.975855644317844,46
chr18,8000001,12000000,18p,0.421889,0.969091558993968,0
chr18,20000001,24000000,18q,0.40825125,0.977113977910083,154
chr18,24000001,28000000,18q,0.36699125,0.976918726116051,0
chr18,28000001,32000000,18q,0.37289075,0.977315381488952,696
chr18,32000001,36000000,18q,0.409342,0.970834237888858,0
chr18,36000001,40000000,18q,0.3672915,0.983584256662308,108
chr18,40000001,44000000,18q,0.39252875,0.974816594298884,98
chr18,44000001,48000000,18q,0.44228125,0.971556215234428,550
chr18,48000001,52000000,18q,0.38950975,0.976743550777653,291
chr18,52000001,56000000,18q,0.38425925,0.978191015934901,0
chr18,56000001,60000000,18q,0.3987245,0.976101665670314,86
chr18,60000001,64000000,18q,0.3788605,0.979576035178883,0
chr18,64000001,68000000,18q,0.3555695,0.979481513314713,317
chr18,68000001,72000000,18q,0.37443875,0.974867248912906,0
chr18,72000001,76000000,18q,0.41343925,0.983473494048574,1080
chr19,4000001,8000000,19p,0.5111105,0.968516285629026,908
chr19,8000001,12000000,19p,0.487314,0.964026011140908,219
chr19,12000001,16000000,19p,0.48820325,0.968500965763927,0
chr19,16000001,20000000,19p,0.51885775,0.982456633666402,0
chr19,20000001,24000000,19p,0.405452,0.942058777638525,327633
chr19,28000001,32000000,19q,0.445324,0.974896502182313,144829
chr19,32000001,36000000,19q,0.4624825,0.979740530823691,0
chr19,36000001,40000000,19q,0.47956125,0.952889429410147,244
chr19,40000001,44000000,19q,0.47590775,0.920087341473726,3764
chr19,44000001,48000000,19q,0.48897975,0.975847871873813,7512
chr19,48000001,52000000,19q,0.51108975,0.951576121557143,21
chr19,52000001,56000000,19q,0.472007,0.95296528004933,292
chr20,4000001,8000000,20p,0.41046625,0.975541092486757,97
chr20,8000001,12000000,20p,0.39049,0.983723054548015,76
chr20,12000001,16000000,20p,0.385679,0.972969404152901,52
chr20,16000001,20000000,20p,0.42623925,0.976182556332942,426
chr20,20000001,24000000,20p,0.42413075,0.967197646081699,0
chr20,32000001,36000000,20q,0.45841625,0.978343971468502,0
chr20,36000001,40000000,20q,0.43972875,0.981223820225235,0
chr20,40000001,44000000,20q,0.44172575,0.979641999246216,0
chr20,44000001,48000000,20q,0.4642915,0.978281452617104,106
chr20,48000001,52000000,20q,0.453366,0.989518057351835,0
chr20,52000001,56000000,20q,0.42141675,0.971705172101253,3563
chr20,56000001,60000000,20q,0.45822225,0.989022647719902,0
chr21,16000001,20000000,21q,0.37072125,0.967681863207485,557
chr21,20000001,24000000,21q,0.35018175,0.984928178649588,0
chr21,24000001,28000000,21q,0.36446,0.985991760569956,262
chr21,28000001,32000000,21q,0.3750795,0.971548849983891,252
chr21,32000001,36000000,21q,0.43037775,0.98436649799176,383
chr21,36000001,40000000,21q,0.4292505,0.98454164042057,68
chr21,40000001,44000000,21q,0.4408,0.983850887280449,0
chr21,44000001,48000000,21q,0.50857425,0.980179857687388,1706
chr22,16000001,20000000,22q,0.437999,0.790083046487484,16847
chr22,20000001,24000000,22q,0.4816325,0.825458571877091,6913
chr22,24000001,28000000,22q,0.46965425,0.955086803945687,175
chr22,28000001,32000000,22q,0.4597765,0.971574679559277,0
chr22,32000001,36000000,22q,0.44452875,0.976927328054366,0
chr22,36000001,40000000,22q,0.50158,0.978686485220556,0
chr22,40000001,44000000,22q,0.484111,0.977225158524661,0
chr22,44000001,48000000,22q,0.49994125,0.987036035551058,0
chrX,4000001,8000000,Xp,0.38339375,0.975560537417961,0
chrX,8000001,12000000,Xp,0.40411425,0.968587175407133,0
chrX,12000001,16000000,Xp,0.3963265,0.967639271198958,258
chrX,16000001,20000000,Xp,0.41925575,0.965543310866205,538
chrX,20000001,24000000,Xp,0.390915,0.968615693539103,347
chrX,24000001,28000000,Xp,0.38074375,0.969113550627842,31
chrX,28000001,32000000,Xp,0.37448825,0.969401450907554,206
chrX,32000001,36000000,Xp,0.3612815,0.980676590241125,393
chrX,36000001,40000000,Xp,0.40041575,0.96881117265852,206
chrX,40000001,44000000,Xp,0.4065605,0.970003178243383,0
chrX,44000001,48000000,Xp,0.41471925,0.966111813350259,430
chrX,48000001,52000000,Xp,0.41611725,0.881598237392075,198
chrX,52000001,56000000,Xp,0.41676025,0.838387906374423,5845
chrX,64000001,68000000,Xq,0.39390375,0.927987780007969,25
chrX,68000001,72000000,Xq,0.4321475,0.927568018630287,0
chrX,72000001,76000000,Xq,0.3941045,0.885975873184613,262
chrX,76000001,80000000,Xq,0.37406875,0.935798554049999,0
chrX,80000001,84000000,Xq,0.3623555,0.950789931097663,355
chrX,84000001,88000000,Xq,0.3632605,0.95260726548463,0
chrX,88000001,92000000,Xq,0.3590095,0.689136569437492,274
chrX,92000001,96000000,Xq,0.36363725,0.930482382402909,429
chrX,96000001,100000000,Xq,0.37198775,0.962265189318973,858
chrX,100000001,104000000,Xq,0.406388,0.903729623136203,0
chrX,104000001,108000000,Xq,0.3878875,0.953097036508593,0
chrX,108000001,112000000,Xq,0.391289,0.947383538370536,482
chrX,112000001,116000000,Xq,0.3681405,0.945868112937668,145
chrX,116000001,120000000,Xq,0.40698225,0.943689722307202,279
chrX,120000001,124000000,Xq,0.377168,0.94951792543582,0
chrX,124000001,128000000,Xq,0.361527,0.953987482690308,1581
chrX,128000001,132000000,Xq,0.40524625,0.949590114182641,282
chrX,132000001,136000000,Xq,0.4119835,0.940365266819859,195
chrX,136000001,140000000,Xq,0.39249225,0.960030184720228,215
chrX,140000001,144000000,Xq,0.37020775,0.908508949118646,0
chrX,144000001,148000000,Xq,0.378235,0.966155534991107,0
chrX,148000001,152000000,Xq,0.4088475,0.926107166887392,0
